"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
28	5	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	33	176	1	0	0	0	0	0	0	0
28	5	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	35	167	1	1	0	0	0	0	0	0
28	8	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	33	176	1	0	0	0	0	0	0	0
28	9	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	35	167	1	1	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	33	167	1	1	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	34	167	1	1	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	35	167	1	1	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	36	167	1	1	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	40	167	1	1	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))"	34	168	0	1	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))"	35	168	0	1	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	40	159	1	2	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	41	159	1	2	0	0	0	0	0	0
28	10	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	42	159	1	2	0	0	0	0	0	0
28	12	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	33	176	1	0	0	0	0	0	0	0
28	14	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	33	165	2	0	0	0	0	0	0	0
28	14	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	33	167	1	0	0	0	0	0	0	0
28	14	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	34	167	1	0	0	0	0	0	0	0
28	14	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+6(g2+su(2))"	34	158	2	1	0	0	0	0	0	0
28	14	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	34	159	1	1	0	0	0	0	0	0
28	17	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	33	176	1	0	0	0	0	0	0	0
28	18	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	34	160	0	1	0	0	0	0	0	0
28	18	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	33	167	1	0	0	0	0	0	0	0
28	18	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+6(g2+su(2))"	38	158	2	1	0	0	0	0	0	0
28	18	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	34	159	1	1	0	0	0	0	0	0
28	18	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	38	159	1	1	0	0	0	0	0	0
