"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
56	3	"4 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	63	86	1	1	0	0	0	0	0	1	"{s1:56→1 / s2:1→1 / s3:1→1, s1:56→1 / s2:1→1 / s3:1→2, s1:56→1 / s2:1→1 / s3:1→3, s1:56→1 / s2:1→1 / s3:1→4, s1:56→1 / s2:1→1 / s3:1→5}"	"{s3:58→1, s3:58→1, s3:58→1, s3:58→1, s3:58→1}"
56	3	"4 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+2 su(3)+9(g2+su(2))"	63	79	0	2	0	0	0	0	0	1	"{s1:56→1 / s2:1→1 / s3:1→1, s1:56→1 / s2:1→1 / s3:1→2}"	""
56	5	"4 e8+4 f4+su(3)+9(g2+su(2))"	"5 e8+4 f4+su(3)+10(g2+su(2))"	63	78	1	1	0	0	0	0	0	1	"s1:56→1 / s2:2→1"	"s3:1→1"
56	12	"4 e8+e6+4 f4+2 su(3)+7(g2+su(2))"	"4 e8+2 e6+4 f4+2 su(3)+9(g2+su(2))"	60	171	0	2	0	0	1	0	0	0	"s1:56→1"	"s2:4→1 / s3:1→1"
56	15	"4 e8+4 f4+so(8)+9(g2+su(2))"	"4 e8+e7+4 f4+so(8)+10(g2+su(2))"	60	173	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:56→1 / s3:54→1, s1:1→1 / s2:56→1 / s3:54→1, 56→1}"	"{s3:58→1, s3:58→1}"
56	15	"4 e8+4 f4+so(8)+9(g2+su(2))"	"4 e8+e7+4 f4+so(8)+10(g2+su(2))"	61	173	1	1	0	0	0	0	1	0	"s1:1→1 / s2:56→1 / s3:56→1"	"s3:58→1"
56	15	"4 e8+4 f4+so(8)+9(g2+su(2))"	"4 e8+e7+4 f4+so(8)+2 su(3)+9(g2+su(2))"	61	166	0	2	0	0	0	0	1	0	"s1:1→1 / s2:56→1 / s3:56→1"	""
56	38	"3 e8+2 e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+e7'+4 f4+so(8)+8(g2+su(2))+2(so(7)+2 su(2))"	60	179	1	0	1	0	0	1	0	0	"s1:56→1 / s2:1→1"	"s3:2→1"
56	38	"3 e8+2 e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	"3 e8+3 e7+4 f4+10(g2+su(2))+so(7)+2 su(2)"	61	172	1	1	0	0	0	0	1	0	"{s1:56→1 / s2:1→1 / s3:1→1, s1:56→1 / s2:1→1 / s3:1→2, s1:56→1 / s2:1→1 / s3:1→3, s1:56→1 / s2:1→1 / s3:1→4, s1:56→1 / s2:1→1 / s3:1→5}"	"{s3:58→1, s3:58→1, s3:58→1, s3:58→1, s3:58→1}"
56	38	"3 e8+2 e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	"3 e8+3 e7+4 f4+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	61	165	0	2	0	0	0	0	1	0	"{s1:56→1 / s2:1→1 / s3:1→1, s1:56→1 / s2:1→1 / s3:1→2}"	""
56	38	"3 e8+2 e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	"3 e8+3 e7+4 f4+so(8)+8(g2+su(2))+2(so(7)+2 su(2))"	61	151	1	0	1	0	0	0	1	0	"s1:56→1 / s2:1→1"	"s3:2→1"
56	38	"3 e8+2 e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	"3 e8+3 e7+4 f4+su(3)+8(g2+su(2))+2(so(7)+2 su(2))"	60	171	1	1	0	0	0	0	1	0	"{s1:56→1 / s2:1→1, s1:56→1 / s2:1→1 / s3:1→1}"	"{s3:2→1, s3:2→1}"
56	38	"3 e8+2 e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	"3 e8+3 e7+4 f4+su(3)+8(g2+su(2))+2(so(7)+2 su(2))"	61	171	1	1	0	0	0	0	1	0	"{s1:56→1 / s2:1→1 / s3:1→2, s1:56→1 / s2:1→1 / s3:1→3, s1:56→1 / s2:1→1 / s3:1→4, s1:56→1 / s2:1→1 / s3:1→5, s1:56→1 / s2:1→2, s1:56→1 / s2:1→2 / s3:1→1, s1:56→1 / s2:1→3}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
56	67	"7 e7+e6+f4+su(3)+2(g2+su(2))+7(so(7)+2 su(2))"	"e8+7 e7+e6+f4+so(8)+2 su(3)+2(g2+su(2))+7(so(7)+2 su(2))"	61	176	0	1	1	0	0	0	0	1	"s1:56→1 / s2:1→1 / s3:1→1"	""
