"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
18	2	22	171	1	3	0	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1"	"s4:17→1"
18	2	22	177	2	2	0	0	0	0	0	0	"{s1:18→1 / s2:1→1, 18→1 / s3:1→1 / s4:1→1, s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→2, 18→2}"	"{s3:19→1 / s4:19→1, s3:19→1 / s4:19→1}"
18	2	22	178	2	2	0	0	0	0	0	0	"{s1:18→1 / s2:1→1, 18→1 / s3:1→1 / s4:1→1, s1:18→1 / s2:1→1, 18→1 / s3:1→1 / s4:1→1, s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, 18→1, s1:18→1 / s2:1→1 / s3:1→1 / s4:1→3, 18→2, s1:18→1 / s2:1→2, 18→1 / s3:1→1 / s4:1→1, s1:1→1 / s2:1→1, 18→1 / s3:18→1}"	"{s3:19→1 / s4:17→1, s3:20→1 / s4:17→1, s3:20→1 / s4:17→1, s3:20→1 / s4:19→1, s3:17→1 / s4:19→1, s3:19→1 / s4:17→1, s3:19→1 / s4:17→1}"
18	2	22	184	3	1	0	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, s1:18→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:18→1 / s2:1→1 / s3:1→1 / s4:1→2, 18→1, s1:18→1 / s2:1→1 / s3:1→1 / s4:1→3, 18→2, s1:1→1 / s2:18→1 / s3:18→1 / s4:1→1, 18→1, s1:1→1 / s2:18→1 / s4:1→1, 18→2, s1:1→1 / s2:18→1 / s4:1→2, 18→3}"	"{s2:19→1 / s3:19→1 / s4:17→1, s2:19→1 / s3:19→1 / s4:17→1, s2:19→1 / s3:17→1 / s4:19→1, s2:19→1 / s3:17→1 / s4:19→1, s2:19→1 / s3:19→1 / s4:17→1, s2:19→1 / s3:17→1 / s4:19→1, s2:19→1 / s3:17→1 / s4:19→1}"
18	2	23	158	2	1	1	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, s1:1→1 / s2:18→1 / s4:1→1, 18→1, s1:1→1 / s2:18→1 / s4:1→1, 18→2}"	"{s3:20→1 / s4:17→1, s3:17→1 / s4:20→1, s3:17→1 / s4:20→1}"
18	2	23	171	1	3	0	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, 18→1, s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, 18→1}"	"{s4:17→1, s4:19→1}"
18	2	23	177	2	2	0	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, 18→1, s1:18→1 / s2:1→1 / s3:1→2, 18→1 / s4:1→2, 18→1, s1:18→1 / s2:1→2, 18→1 / s3:1→1 / s4:1→1}"	"{s3:19→1 / s4:19→1, s3:19→1 / s4:19→1, s3:19→1 / s4:19→1}"
18	2	23	178	2	2	0	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, 18→1, s1:18→1 / s2:1→1 / s3:1→1, 18→1 / s4:1→1, 18→2, s1:18→1 / s2:1→1 / s3:1→1, 18→2 / s4:1→1, 18→1, s1:18→1 / s2:1→1 / s3:1→1 / s4:1→2, 18→1, s1:18→1 / s2:1→1 / s3:1→2, 18→1 / s4:1→2, 18→1, s1:1→1 / s2:1→1, 18→2 / s3:18→1}"	"{s3:19→1 / s4:17→1, s3:19→1 / s4:20→1, s3:20→1 / s4:17→1, s3:17→1 / s4:19→1, s3:19→1 / s4:17→1, s3:19→1 / s4:17→1}"
18	2	24	127	1	2	0	1	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s4:17→1"
18	2	24	158	2	1	1	0	0	0	0	0	"s1:1→1 / s2:18→1 / s4:1→1, 18→3"	"s3:17→1 / s4:20→1"
18	2	25	127	1	2	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1"	"s4:17→1"
18	2	26	127	1	2	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→1"	"s4:17→1"
18	2	26	134	2	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1"	"s3:20→1 / s4:17→1"
18	2	26	158	2	1	1	0	0	0	0	0	"s1:1→1 / s2:18→1 / s4:1→1, 18→4"	"s3:17→1 / s4:20→1"
18	2	27	120	0	3	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→1"	""
18	2	27	134	2	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→1"	"s3:20→1 / s4:17→1"
18	2	28	127	1	2	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→1"	"s4:21→1"
18	2	28	151	1	2	1	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:1→1 / s2:18→1 / s3:18→1, s1:1→1 / s2:18→1 / s3:18→1 / s4:1→1, 18→1}"	"{s4:17→1, s4:17→1, s4:17→1}"
18	2	29	127	1	2	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→2"	"s4:17→1"
18	2	30	133	2	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→1"	"s3:20→1 / s4:20→1"
18	2	33	133	2	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→2"	"s3:20→1 / s4:20→1"
18	2	34	151	1	2	1	0	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:1→1, 18→1"	"s4:21→1"
18	2	34	157	2	1	1	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:18→1 / s4:18→1"	"s3:20→1 / s4:20→1"
18	2	41	134	2	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→2"	"s3:20→1 / s4:17→1"
18	2	47	144	0	3	1	0	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→1"	""
18	2	51	151	1	2	1	0	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→1"	"s4:17→1"
18	2	64	134	2	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→3"	"s3:20→1 / s4:17→1"
18	2	76	134	2	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→4"	"s3:20→1 / s4:17→1"
18	2	82	134	2	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→5"	"s3:20→1 / s4:17→1"
18	2	152	178	2	2	0	0	0	0	0	0	"s1:18→1 / s2:1→1 / s4:1→1, 18→3"	"s3:17→1 / s4:19→1"
18	2	158	157	2	1	1	0	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1 / s4:18→2"	"s3:20→1 / s4:20→1"
18	2	181	177	2	2	0	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→1 / s4:1→4, 18→1"	"s3:19→1 / s4:19→1"
18	2	188	158	2	1	1	0	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→2"	"s3:20→1 / s4:17→1"
18	3	22	176	3	1	0	0	0	0	0	0	"{s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→1, s1:18→1 / s2:2→1, 18→1 / s4:18→1, s1:18→1 / s2:2→1, 18→1 / s4:18→1, s1:18→1 / s2:2→1, 18→2 / s4:18→1, s1:18→1 / s2:2→2, 18→3 / s4:18→1, s1:18→1 / s2:2→2, 18→3 / s4:18→1}"	"{s2:19→1 / s3:19→1 / s4:1→1, s2:17→1 / s3:1→1 / s4:1→1, s2:19→1 / s3:1→1 / s4:1→1, s2:19→1 / s3:1→1 / s4:1→1, s2:17→1 / s3:1→1 / s4:1→1, s2:19→1 / s3:1→1 / s4:1→1}"
18	3	22	177	3	1	0	0	0	0	0	0	"s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→1"	"s2:19→1 / s3:17→1 / s4:1→1"
18	3	23	176	3	1	0	0	0	0	0	0	"{s1:18→1 / s2:2→1, 18→1 / s3:18→1 / s4:18→1, s1:18→1 / s2:2→1, 18→2 / s4:18→1, s1:18→1 / s3:18→1 / s4:18→1, s1:18→1 / s3:18→1 / s4:18→2, s1:18→1 / s3:18→1 / s4:2→1, 18→3, s1:18→1 / s3:18→1 / s4:2→1, 18→4}"	"{s2:17→1 / s3:1→1 / s4:1→1, s2:17→1 / s3:1→1 / s4:1→1, s2:17→1 / s3:1→1 / s4:1→1, s2:17→1 / s3:1→1 / s4:1→1, s2:17→1 / s3:1→1 / s4:1→1, s2:17→1 / s3:1→1 / s4:1→1}"
18	3	24	169	2	2	0	0	0	0	0	0	"s1:18→1 / s2:18→1 / s3:18→1 / s4:18→1"	"s3:1→1 / s4:1→1"
18	3	24	176	3	1	0	0	0	0	0	0	"{s1:18→1 / s2:2→1, 18→3 / s4:18→1, s1:18→1 / s3:18→2 / s4:18→2}"	"{s2:19→1 / s3:1→1 / s4:1→1, s2:17→1 / s3:1→1 / s4:1→1}"
18	3	25	170	2	2	0	0	0	0	0	0	"s1:18→1 / s2:18→1 / s4:18→1"	"s3:17→1 / s4:1→1"
18	3	145	177	3	1	0	0	0	0	0	0	"s1:18→1 / s3:2→1, 18→2"	"s2:17→1 / s3:19→1 / s4:1→1"
18	3	173	176	3	1	0	0	0	0	0	0	"s1:18→1 / s4:18→3"	"s2:17→1 / s3:1→1 / s4:1→1"
18	3	193	176	3	1	0	0	0	0	0	0	"s1:18→1 / s2:2→1, 18→4 / s4:18→1"	"s2:19→1 / s3:1→1 / s4:1→1"
18	5	21	177	2	2	0	0	0	0	0	0	"s2:1→1 / s3:18→1"	"s1:6→1 / s3:20→1 / s4:17→1"
18	5	22	150	1	2	1	0	0	0	0	0	"s1:1→1 / s2:18→1"	"s3:6→1 / s4:17→1"
