"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
18	2	90	176	3	2	0	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:18→1 / s5:1→1, 18→3"	"s3:20→1 / s4:17→1 / s5:20→1"
18	2	104	176	3	2	0	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:18→1 / s4:18→1"	"s3:20→1 / s4:20→1 / s5:17→1"
18	2	121	176	3	2	0	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:18→1 / s5:1→1, 18→4"	"s3:20→1 / s4:17→1 / s5:20→1"
18	5	22	168	2	3	0	0	0	0	0	0	"s1:18→1 / s3:1→1, 18→1 / s4:1→1 / s5:1→1"	"s2:6→1 / s4:19→1 / s5:19→1"
18	5	22	169	2	3	0	0	0	0	0	0	"{s1:18→1 / s3:1→1, 18→1 / s4:1→1 / s5:1→1, s1:18→1 / s3:1→2, 18→1 / s4:1→1 / s5:1→1}"	"{s2:6→1 / s4:21→1 / s5:17→1, s2:6→1 / s4:19→1 / s5:17→1}"
18	5	22	175	3	2	0	0	0	0	0	0	"{s1:18→1 / s3:1→1 / s4:1→1 / s5:1→1, s2:1→1 / s3:18→1 / s5:1→2, 18→3}"	"{s2:6→1 / s3:19→1 / s4:19→1 / s5:17→1, s1:6→1 / s3:20→1 / s4:17→1 / s5:20→1}"
18	5	23	149	2	2	1	0	0	0	0	0	"{s1:18→1 / s3:1→1 / s4:1→1, 18→1 / s5:1→1, s1:1→1 / s2:18→1 / s5:1→1, 18→1}"	"{s2:6→1 / s4:21→1 / s5:17→1, s3:6→1 / s4:17→1 / s5:20→1}"
18	5	23	162	1	4	0	0	0	0	0	0	"{s1:18→1 / s3:1→1 / s4:1→1, 18→1 / s5:1→1, s1:18→1 / s3:1→1 / s4:1→1, 18→1 / s5:1→1, 18→1}"	"{s2:6→1 / s5:17→1, s2:6→1 / s5:19→1}"
18	5	23	168	2	3	0	0	0	0	0	0	"{s1:18→1 / s3:1→1 / s4:1→1, 18→1 / s5:1→2, 18→2, s1:18→1 / s3:1→1 / s4:1→2, 18→1 / s5:1→2, 18→1, s1:18→1 / s3:1→2, 18→1 / s4:1→1 / s5:1→1}"	"{s2:6→1 / s4:19→1 / s5:19→1, s2:6→1 / s4:19→1 / s5:19→1, s2:6→1 / s4:19→1 / s5:19→1}"
18	5	23	169	2	3	0	0	0	0	0	0	"{s1:18→1 / s3:1→1, 18→1 / s4:1→1 / s5:1→1, s1:18→1 / s3:1→1 / s4:1→1, 18→1 / s5:1→1, s1:18→1 / s3:1→1 / s4:1→1 / s5:1→2, 18→1, s1:18→1 / s3:1→1 / s4:1→1 / s5:1→3, 18→2, s1:18→1 / s3:1→1 / s4:1→2, 18→1 / s5:1→2, 18→1}"	"{s2:6→1 / s4:19→1 / s5:17→1, s2:6→1 / s4:21→1 / s5:17→1, s2:6→1 / s4:17→1 / s5:19→1, s2:6→1 / s4:17→1 / s5:19→1, s2:6→1 / s4:19→1 / s5:17→1}"
18	5	23	175	3	2	0	0	0	0	0	0	"{s1:18→1 / s3:1→1 / s4:1→1, 18→1 / s5:1→1, s1:18→1 / s3:1→1 / s4:1→1 / s5:1→2, 18→1, s1:18→1 / s3:1→1 / s4:1→1 / s5:1→3, 18→1, s1:18→1 / s3:1→1 / s4:1→1 / s5:1→3, 18→2, s1:18→1 / s3:1→1 / s4:1→1 / s5:1→4, 18→1, s1:18→1 / s3:1→1 / s4:1→2 / s5:1→3, 18→1}"	"{s2:6→1 / s3:19→1 / s4:19→1 / s5:17→1, s2:6→1 / s3:19→1 / s4:17→1 / s5:19→1, s2:6→1 / s3:19→1 / s4:19→1 / s5:17→1, s2:6→1 / s3:19→1 / s4:17→1 / s5:19→1, s2:6→1 / s3:19→1 / s4:19→1 / s5:17→1, s2:6→1 / s3:19→1 / s4:17→1 / s5:19→1}"
18	5	24	118	1	3	0	1	0	0	0	0	"s1:18→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s2:6→1 / s5:17→1"
18	5	24	175	3	2	0	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:18→1 / s4:18→1, s1:18→1 / s3:1→1 / s4:1→1 / s5:1→2}"	"{s1:6→1 / s3:20→1 / s4:20→1 / s5:17→1, s2:6→1 / s3:19→1 / s4:19→1 / s5:17→1}"
18	5	25	168	2	3	0	0	0	0	0	0	"s1:18→1 / s3:1→1 / s4:1→1, 18→1 / s5:1→1, 18→1"	"s2:6→1 / s4:19→1 / s5:19→1"
18	5	26	175	3	2	0	0	0	0	0	0	"s1:18→1 / s3:1→1 / s4:1→1 / s5:1→3, 18→1"	"s2:6→1 / s3:19→1 / s4:17→1 / s5:19→1"
18	5	29	142	1	3	1	0	0	0	0	0	"s1:18→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s2:6→1 / s5:17→1"
18	5	29	168	2	3	0	0	0	0	0	0	"s1:18→1 / s3:1→1 / s4:1→1 / s5:1→2, 18→1"	"s2:6→1 / s4:19→1 / s5:19→1"
18	5	29	169	2	3	0	0	0	0	0	0	"s1:18→1 / s3:1→1 / s4:1→1 / s5:1→3, 18→1"	"s2:6→1 / s4:19→1 / s5:17→1"
18	5	30	169	2	3	0	0	0	0	0	0	"s1:18→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s2:6→1 / s4:19→1 / s5:17→1"
18	5	32	175	3	2	0	0	0	0	0	0	"s1:18→1 / s3:1→1 / s4:1→1 / s5:1→2, 18→1"	"s2:6→1 / s3:19→1 / s4:19→1 / s5:17→1"
