"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
32	1	32	215	1	1	0	0	0	0	0	0	"s1:1→1"	"s2:32→1"
32	1	32	222	2	0	0	0	0	0	0	0	""	"s1:32→1 / s2:2→1"
32	1	33	195	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:32→1"
32	1	34	171	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:32→1"
32	1	34	215	1	1	0	0	0	0	0	0	"{s1:1→1, 29→1, s1:1→1, 29→1 / s2:1→1, s1:1→1, 29→1 / s2:1→1, s1:1→1 / s2:1→1, 29→1, s1:1→1 / s2:1→1, 29→2, s1:1→1 / s2:1→2, 29→2, s1:1→1 / s2:1→2, 29→3, s1:1→1 / s2:29→1, s1:1→2, 29→1}"	"{s2:2→1, s2:32→1, s2:33→1, s2:32→1, s2:2→1, s2:32→1, s2:2→1, s2:2→1, s2:32→1}"
32	1	34	222	2	0	0	0	0	0	0	0	"{s1:1→1, 29→1 / s2:1→2, 29→1, s1:1→1, 29→1 / s2:1→3, 29→1, s1:1→1, 29→1 / s2:1→3, 29→2, s1:1→1, 29→2 / s2:1→2, 29→1, s1:1→1 / s2:1→1, 29→1, s1:1→1 / s2:1→1, 29→2, s1:1→1 / s2:1→2, 29→1, s1:1→1 / s2:1→2, 29→2, s1:1→1 / s2:1→2, 29→3, s1:1→1 / s2:1→3, 29→2, s1:1→2, 29→1 / s2:1→2, 29→2, s1:1→2, 29→1 / s2:1→2, 29→3, s1:1→2, 29→1 / s2:1→3, 29→1, s1:1→2, 29→1 / s2:1→3, 29→2, s1:1→2, 29→2 / s2:1→3, 29→1, s1:1→3, 29→1 / s2:1→3, 29→2, s1:29→1 / s2:1→1, s1:29→1 / s2:1→2, 29→1, s1:29→1 / s2:1→3, 29→2, s2:1→1, s2:1→1, 29→1, s2:1→2, 29→1, s2:1→2, 29→2, s2:1→3, 29→1, s2:1→3, 29→2, s2:1→3, 29→2}"	"{s1:2→1 / s2:32→1, s1:2→1 / s2:32→1, s1:2→1 / s2:32→1, s1:2→1 / s2:32→1, s1:32→1 / s2:2→1, s1:32→1 / s2:2→1, s1:32→1 / s2:2→1, s1:32→1 / s2:2→1, s1:32→1 / s2:2→1, s1:32→1 / s2:2→1, s1:32→1 / s2:2→1, s1:32→1 / s2:2→1, s1:2→1 / s2:32→1, s1:32→1 / s2:2→1, s1:2→1 / s2:32→1, s1:32→1 / s2:2→1, s1:2→1 / s2:32→1, s1:2→1 / s2:32→1, s1:2→1 / s2:32→1, s1:2→1 / s2:32→1, s1:32→1 / s2:2→1, s1:2→1 / s2:32→1, s1:32→1 / s2:2→1, s1:2→1 / s2:32→1, s1:2→1 / s2:32→1, s1:32→1 / s2:2→1}"
32	1	35	145	1	0	0	0	1	0	0	0	"s1:1→1"	"s2:32→1"
32	1	35	195	1	0	1	0	0	0	0	0	"{s1:1→1 / s2:1→1, 29→1, s1:1→1 / s2:1→1, 29→2, s1:1→1 / s2:1→1, 29→2, s1:1→1 / s2:1→1, 29→3, s1:1→1 / s2:1→1, 29→4, s1:1→1 / s2:1→2, 29→2, s1:1→1 / s2:1→2, 29→3, s1:1→1 / s2:29→1, s1:1→1 / s2:29→2}"	"{s2:32→1, s2:2→1, s2:32→1, s2:2→1, s2:2→1, s2:32→1, s2:32→1, s2:2→1, s2:2→1}"
32	1	35	208	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1, 29→1"	""
32	1	35	215	1	1	0	0	0	0	0	0	"{s1:1→1, 29→1, s1:1→1 / s2:1→1, s1:1→1 / s2:1→1, 29→1, s1:1→1 / s2:1→1, 29→1, s1:1→1 / s2:1→1, 29→2, s1:1→1 / s2:1→2, 29→1, s1:1→1 / s2:1→2, 29→1, s1:1→1 / s2:1→2, 29→2, s1:1→1 / s2:1→2, 29→2, s1:1→1 / s2:1→2, 29→3, s1:1→1 / s2:1→3, 29→1, s1:1→1 / s2:1→3, 29→2, s1:1→1 / s2:1→3, 29→2, s1:1→1 / s2:1→3, 29→2, s1:1→2, 29→1, s1:1→2, 29→1 / s2:1→1, s1:1→2, 29→1 / s2:1→1, s1:1→2, 29→1 / s2:1→2, s1:1→3, 29→1, s1:1→3, 29→1 / s2:1→1, s1:1→3, 29→1 / s2:1→2}"	"{s2:32→1, s2:32→1, s2:2→1, s2:33→1, s2:33→1, s2:32→1, s2:33→1, s2:2→1, s2:33→1, s2:33→1, s2:32→1, s2:2→1, s2:32→1, s2:33→1, s2:2→1, s2:32→1, s2:33→1, s2:32→1, s2:2→1, s2:32→1, s2:32→1}"
