"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
66	3	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e6+5 f5+11(g2+su(2))"	66	237	0	1	0	0	1	0	0	0	2
66	3	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e7'+5 f5+11(g2+su(2))"	66	210	0	1	0	0	0	1	0	0	2
66	3	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	66	182	0	1	0	0	0	0	1	0	2
66	4	"5 e8+5 f5+su(3)+10(g2+su(2))"	"5 e8+6 f5+so(8)+su(3)+10(g2+su(2))"	66	236	0	0	1	1	0	0	0	0	2
66	4	"5 e8+5 f5+su(3)+10(g2+su(2))"	"5 e8+6 f5+su(3)+10(g2+su(2))"	66	264	0	0	0	1	0	0	0	0	3
66	5	"5 e8+6 f5+su(3)+9(g2+su(2))"	"5 e8+6 f5+su(3)+10(g2+su(2))"	66	264	0	1	0	0	0	0	0	0	4
66	6	"5 e8+6 f5+10(g2+su(2))"	"5 e8+6 f5+11(g2+su(2))"	66	263	0	1	0	0	0	0	0	0	2
66	28	"4 e8+e7+e6+5 f5+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+2 e6+5 f5+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	66	265	0	0	0	0	1	0	0	0	3
66	28	"4 e8+e7+e6+5 f5+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+2 e6+5 f5+so(8)+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	66	237	0	0	1	0	1	0	0	0	2
66	28	"4 e8+e7+e6+5 f5+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+2 e6+6 f5+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	66	213	0	0	0	1	1	0	0	0	2
66	35	"9 e7+2 f5+3(g2+su(2))+8(so(7)+2 su(2))"	"e8+9 e7+2 f5+su(3)+3(g2+su(2))+8(so(7)+2 su(2))"	66	242	0	1	0	0	0	0	0	1	2
66	37	"5 e8+4 f5+3 so(8)+10(g2+su(2))"	"5 e8+4 f5+4 so(8)+10(g2+su(2))"	66	264	0	0	1	0	0	0	0	0	3
