"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
78	1	79	221	0	0	0	0	0	0	1	0	"s1:1→1"	""
78	1	79	249	0	0	0	0	0	1	0	0	"s1:1→1"	""
78	2	79	221	0	0	0	0	0	0	1	0	"s1:1→1"	""
78	2	79	249	0	0	0	0	0	1	0	0	"s1:1→1"	""
78	3	79	221	0	0	0	0	0	0	1	0	"s1:78→1"	""
78	3	79	249	0	0	0	0	0	1	0	0	"s1:78→1"	""
78	4	79	268	0	0	0	0	1	0	0	0	"s1:78→1"	""
78	9	79	260	0	0	0	0	1	0	0	0	"s1:78→1"	""
78	10	79	221	0	0	0	0	0	0	1	0	"s1:1→1"	""
78	10	79	249	0	0	0	0	0	1	0	0	"s1:1→1"	""
78	11	79	259	0	0	0	0	1	0	0	0	"s1:1→1"	""
78	18	79	266	0	0	0	1	0	0	0	0	"s1:1→1"	""
78	25	79	220	0	0	0	0	0	0	1	0	"s1:78→1"	""
78	25	79	248	0	0	0	0	0	1	0	0	"s1:78→1"	""
78	32	79	240	0	0	0	0	0	0	1	0	"s1:1→1"	""
78	32	79	268	0	0	0	0	0	1	0	0	"s1:1→1"	""
78	33	79	220	0	0	0	0	0	0	1	0	"s1:1→1"	""
78	33	79	248	0	0	0	0	0	1	0	0	"s1:1→1"	""
78	38	79	220	0	0	0	0	0	0	1	0	"s1:78→1"	""
78	38	79	248	0	0	0	0	0	1	0	0	"s1:78→1"	""
