"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
78	3	"6 e8+6 f5+12(g2+su(2))"	"6 e8+e7'+6 f5+13(g2+su(2))"	78	240	0	1	0	0	0	1	0	0	"{s1:78→1, s1:78→1}"	"{s2:1→1, s2:4→1}"
78	3	"6 e8+6 f5+12(g2+su(2))"	"6 e8+e7+6 f5+13(g2+su(2))"	78	212	0	1	0	0	0	0	1	0	"{s1:78→1, s1:78→1}"	"{s2:1→1, s2:4→1}"
78	4	"6 e8+6 f5+su(3)+12(g2+su(2))"	"6 e8+8 f5+su(3)+12(g2+su(2))"	78	242	0	0	0	2	0	0	0	0	"s1:78→1 / s2:1→1"	""
78	4	"6 e8+6 f5+su(3)+12(g2+su(2))"	"6 e8+e6+6 f5+so(8)+su(3)+12(g2+su(2))"	78	240	0	0	1	0	1	0	0	0	"s1:78→1 / s2:1→1"	""
78	4	"6 e8+6 f5+su(3)+12(g2+su(2))"	"6 e8+e6+7 f5+su(3)+12(g2+su(2))"	78	216	0	0	0	1	1	0	0	0	"s1:78→1 / s2:1→1"	""
78	23	"6 e8+5 f5+3 so(8)+12(g2+su(2))"	""	79	266	0	0	2	0	0	0	0	0	"s1:78→1 / s2:1→1"	""
78	28	"5 e8+2 e7+6 f5+13(g2+su(2))"	""	79	266	0	1	0	1	0	0	0	0	"s1:78→1"	"s2:1→1"
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+2 e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	162	0	0	0	0	1	0	1	0	"s1:1→1 / s2:78→1"	""
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+e6+6 f5+3 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	232	0	1	0	0	0	0	1	0	"s1:1→1 / s2:78→1"	""
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+e6+6 f5+so(8)+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	212	0	0	1	0	0	0	1	0	"s1:1→1 / s2:78→1"	""
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+e6+7 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	188	0	0	0	1	0	0	1	0	"s1:1→1 / s2:78→1"	""
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+2 e6+7 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	243	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:78→1, s1:78→1 / s2:1→1}"	""
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+3 e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	217	0	0	0	0	2	0	0	0	"s1:78→1 / s2:1→1"	""
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+e7'+2 e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	190	0	0	0	0	1	1	0	0	"s1:1→1 / s2:78→1"	""
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+e7'+e6+6 f5+so(8)+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	240	0	0	1	0	0	1	0	0	"s1:1→1 / s2:78→1"	""
78	32	"5 e8+e7+e6+6 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+e7'+e6+7 f5+2 su(3)+11(g2+su(2))+so(7)+2 su(2)"	78	216	0	0	0	1	0	1	0	0	"s1:1→1 / s2:78→1"	""
78	33	"5 e8+e7+e7'+6 f5+12(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+e7'+6 f5+13(g2+su(2))+so(7)+2 su(2)"	78	211	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:78→1"
78	33	"5 e8+e7+e7'+6 f5+12(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+2 e7'+6 f5+13(g2+su(2))+so(7)+2 su(2)"	78	239	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:78→1"
78	35	"5 e8+2 e7+6 f5+13(g2+su(2))"	""	81	266	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:77→1"
78	36	"5 e8+2 e7+6 f5+13(g2+su(2))"	""	79	266	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:78→1"
