"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
40	5	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	45	206	1	0	0	0	0	0	0	0
40	8	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	45	206	1	0	0	0	0	0	0	0
40	9	"3 e8+3 f5+6(g2+su(2))"	"3 e8+3 f5+so(8)+7(g2+su(2))"	45	169	1	1	1	0	0	0	0	0
40	9	"3 e8+3 f5+6(g2+su(2))"	"3 e8+3 f5+so(8)+7(g2+su(2))"	47	169	1	1	1	0	0	0	0	0
40	9	"3 e8+3 f5+6(g2+su(2))"	"3 e8+3 f5+so(8)+7(g2+su(2))"	48	169	1	1	1	0	0	0	0	0
40	9	"3 e8+3 f5+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	46	145	1	1	0	1	0	0	0	0
40	11	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	45	206	1	0	0	0	0	0	0	0
40	13	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	45	206	1	0	0	0	0	0	0	0
40	17	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	45	206	1	0	0	0	0	0	0	0
40	19	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	45	206	1	0	0	0	0	0	0	0
40	20	"3 e8+3 f5+su(3)+6(g2+su(2))"	"3 e8+3 f5+7(g2+su(2))"	45	197	1	0	0	0	0	0	0	0
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"2 e8+2 e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"	44	177	1	0	0	0	0	0	1	0
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"2 e8+2 e7+3 f5+8(g2+su(2))"	44	170	1	1	0	0	0	0	1	0
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"2 e8+2 e7+3 f5+8(g2+su(2))"	48	170	1	1	0	0	0	0	1	0
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"2 e8+2 e7+3 f5+su(3)+6(g2+su(2))+so(7)+2 su(2)"	44	169	1	1	0	0	0	0	1	0
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"2 e8+2 e7+3 f5+su(3)+6(g2+su(2))+so(7)+2 su(2)"	47	169	1	1	0	0	0	0	1	0
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"2 e8+2 e7+3 f5+su(3)+7(g2+su(2))"	48	171	0	1	0	0	0	0	1	0
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"3 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"	48	62	1	0	0	0	0	0	0	1
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"3 e8+e7+3 f5+8(g2+su(2))"	48	55	1	1	0	0	0	0	0	1
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"3 e8+e7+3 f5+su(3)+6(g2+su(2))+so(7)+2 su(2)"	48	54	1	1	0	0	0	0	0	1
40	22	"2 e8+e7+3 f5+7(g2+su(2))"	"3 e8+e7+3 f5+su(3)+7(g2+su(2))"	48	56	0	1	0	0	0	0	0	1
40	23	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f5+2 su(3)+6(g2+su(2))+so(7)+2 su(2)"	46	161	0	2	0	0	0	0	1	0
40	23	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f5+6(g2+su(2))+2(so(7)+2 su(2))"	45	166	2	1	0	0	0	0	1	0
40	23	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f5+6(g2+su(2))+2(so(7)+2 su(2))"	46	166	2	1	0	0	0	0	1	0
40	23	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f5+7(g2+su(2))+so(7)+2 su(2)"	45	168	1	1	0	0	0	0	1	0
