"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
5	1	"2 su(3)"	"2 f4+2(g2+su(2))"	14	23	2	0	0	2	0	0	0	0	12
5	1	"2 su(3)"	"2 f4+2 su(3)+g2+su(2)"	14	16	1	1	0	2	0	0	0	0	4
5	1	"2 su(3)"	"2 f4+3 su(3)"	14	17	0	1	0	2	0	0	0	0	3
5	1	"2 su(3)"	"2 f4+su(3)+g2+su(2)"	14	24	1	0	0	2	0	0	0	0	12
5	1	"2 su(3)"	"2(g2+su(2))"	10	127	2	0	0	0	0	0	0	0	146
5	1	"2 su(3)"	"2(g2+su(2))"	11	127	2	0	0	0	0	0	0	0	326
5	1	"2 su(3)"	"2(g2+su(2))"	12	127	2	0	0	0	0	0	0	0	68
5	1	"2 su(3)"	"2(g2+su(2))"	13	127	2	0	0	0	0	0	0	0	28
5	1	"2 su(3)"	"2(g2+su(2))"	14	127	2	0	0	0	0	0	0	0	26
5	1	"2 su(3)"	"2(g2+su(2))"	15	127	2	0	0	0	0	0	0	0	10
5	1	"2 su(3)"	"2(g2+su(2))"	16	127	2	0	0	0	0	0	0	0	4
5	1	"2 su(3)"	"2(g2+su(2))"	17	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	18	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	22	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	30	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	32	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	44	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	49	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	50	127	2	0	0	0	0	0	0	0	6
5	1	"2 su(3)"	"2(g2+su(2))"	51	127	2	0	0	0	0	0	0	0	4
5	1	"2 su(3)"	"2(g2+su(2))"	58	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	59	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	64	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	86	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))"	91	127	2	0	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+2(so(7)+2 su(2))"	13	105	6	2	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	11	116	4	1	0	0	0	0	0	0	2495
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	12	116	4	1	0	0	0	0	0	0	346
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	13	116	4	1	0	0	0	0	0	0	66
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	14	116	4	1	0	0	0	0	0	0	60
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	15	116	4	1	0	0	0	0	0	0	44
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	16	116	4	1	0	0	0	0	0	0	34
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	17	116	4	1	0	0	0	0	0	0	26
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	18	116	4	1	0	0	0	0	0	0	12
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	19	116	4	1	0	0	0	0	0	0	24
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	20	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	21	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	22	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	23	116	4	1	0	0	0	0	0	0	4
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	25	116	4	1	0	0	0	0	0	0	6
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	26	116	4	1	0	0	0	0	0	0	4
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	29	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	30	116	4	1	0	0	0	0	0	0	4
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	34	116	4	1	0	0	0	0	0	0	4
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	36	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	37	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	39	116	4	1	0	0	0	0	0	0	4
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	40	116	4	1	0	0	0	0	0	0	4
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	42	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	47	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	50	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	54	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	62	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	76	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	78	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	80	116	4	1	0	0	0	0	0	0	8
5	1	"2 su(3)"	"2(g2+su(2))+so(7)+2 su(2)"	81	116	4	1	0	0	0	0	0	0	2
5	1	"2 su(3)"	"2 so(8)+2(g2+su(2))"	12	71	2	0	2	0	0	0	0	0	54
5	1	"2 su(3)"	"2 so(8)+2(g2+su(2))"	13	71	2	0	2	0	0	0	0	0	2
