"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+6(g2+su(2))"	38	251	1	0	0	0	0	0	0	0
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	37	173	1	0	0	0	1	0	0	0
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	39	173	1	0	0	0	1	0	0	0
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	38	146	1	0	0	0	0	1	0	0
33	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	39	118	1	0	0	0	0	0	1	0
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	37	173	1	1	0	0	1	0	0	0
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	41	146	1	1	0	0	0	1	0	0
33	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	40	118	1	1	0	0	0	0	1	0
33	4	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	39	252	1	0	0	0	0	0	0	0
33	4	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+so(8)+su(3)+5(g2+su(2))"	41	172	1	0	1	1	0	0	0	0
33	4	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+2 su(3)+5(g2+su(2))"	45	166	1	1	0	0	1	0	0	0
33	4	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+3 su(3)+4(g2+su(2))"	45	167	0	1	0	0	1	0	0	0
33	5	"2 e8+4 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	38	200	1	0	0	0	0	0	0	0
33	5	"2 e8+4 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	39	200	1	0	0	0	0	0	0	0
33	7	"2 e8+4 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+5(g2+su(2))"	39	208	1	0	0	0	0	0	0	0
33	9	"2 e8+4 f4+su(3)+5(g2+su(2))"	"2 e8+4 f4+6(g2+su(2))"	38	199	1	0	0	0	0	0	0	0
33	11	"2 e8+4 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+5(g2+su(2))"	38	208	1	0	0	0	0	0	0	0
33	11	"2 e8+4 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+5(g2+su(2))"	39	208	1	0	0	0	0	0	0	0
33	13	"2 e8+4 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+so(8)+su(3)+5(g2+su(2))"	38	172	1	0	1	0	0	0	0	0
33	13	"2 e8+4 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	38	200	1	0	0	0	0	0	0	0
33	14	"2 e8+4 f4+su(3)+5(g2+su(2))"	"2 e8+4 f4+6(g2+su(2))"	38	199	1	0	0	0	0	0	0	0
33	14	"2 e8+4 f4+su(3)+5(g2+su(2))"	"2 e8+4 f4+6(g2+su(2))"	39	199	1	0	0	0	0	0	0	0
33	14	"2 e8+4 f4+su(3)+5(g2+su(2))"	"2 e8+4 f4+su(3)+4(g2+su(2))+so(7)+2 su(2)"	38	198	1	0	0	0	0	0	0	0
33	23	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	39	170	1	1	0	0	0	0	0	0
33	23	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	40	170	1	1	0	0	0	0	0	0
33	23	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	40	171	0	1	0	0	0	0	0	0
33	27	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	38	170	1	1	0	0	0	0	0	0
33	27	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	40	170	1	1	0	0	0	0	0	0
33	27	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+7(g2+su(2))"	44	161	1	2	0	0	0	0	0	0
33	27	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	39	171	0	1	0	0	0	0	0	0
33	27	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	40	171	0	1	0	0	0	0	0	0
33	27	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+su(3)+6(g2+su(2))"	43	162	0	2	0	0	0	0	0	0
33	28	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	37	170	1	1	0	0	0	0	0	0
33	28	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	39	170	1	1	0	0	0	0	0	0
33	28	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	40	170	1	1	0	0	0	0	0	0
33	28	"2 e8+e7+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	39	171	0	1	0	0	0	0	0	0
33	29	"2 e8+e6+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 e6+2 f4+2 su(3)+5(g2+su(2))"	41	140	1	1	0	0	1	0	0	0
33	29	"2 e8+e6+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 e6+2 f4+3 su(3)+4(g2+su(2))"	41	141	0	1	0	0	1	0	0	0
33	29	"2 e8+e6+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+2 su(3)+5(g2+su(2))"	45	166	1	1	0	1	0	0	0	0
33	29	"2 e8+e6+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+3 su(3)+4(g2+su(2))"	45	167	0	1	0	1	0	0	0	0
33	33	"2 e8+e6+3 f4+su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+su(3)+5(g2+su(2))"	38	174	1	1	0	0	0	0	0	0
33	33	"2 e8+e6+3 f4+su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+su(3)+5(g2+su(2))"	39	174	1	1	0	0	0	0	0	0
33	34	"2 e8+e6+3 f4+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	37	173	1	1	0	0	0	0	0	0
33	34	"2 e8+e6+3 f4+5(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	39	173	1	1	0	0	0	0	0	0
33	35	"2 e8+e7'+2 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+2 f4+6(g2+su(2))"	38	198	1	0	0	0	0	0	0	0
33	36	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	38	170	1	0	0	0	0	0	0	0
33	42	"2 e8+3 f4+so(8)+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+so(8)+su(3)+5(g2+su(2))"	38	224	1	0	0	0	0	0	0	0
33	42	"2 e8+3 f4+so(8)+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+so(8)+su(3)+5(g2+su(2))"	39	224	1	0	0	0	0	0	0	0
33	42	"2 e8+3 f4+so(8)+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+so(8)+su(3)+5(g2+su(2))"	38	172	1	0	0	1	0	0	0	0
33	43	"2 e8+e6+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+2 su(3)+5(g2+su(2))"	39	166	1	1	0	0	0	0	0	0
33	43	"2 e8+e6+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+3 su(3)+4(g2+su(2))"	39	167	0	1	0	0	0	0	0	0
33	48	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	38	170	1	0	0	0	0	0	0	0
