"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
6	1	"su(3)+g2+su(2)"	"2 e6+su(3)+so(7)+2 su(2)"	16	-1	1	0	0	0	2	0	0	0	8
6	1	"su(3)+g2+su(2)"	"2 f4+2(g2+su(2))"	14	52	1	0	0	2	0	0	0	0	17
6	1	"su(3)+g2+su(2)"	"2 f4+2 su(3)+g2+su(2)"	14	45	0	1	0	2	0	0	0	0	2
6	1	"su(3)+g2+su(2)"	"2 f4+g2+su(2)+so(7)+2 su(2)"	14	50	2	0	0	2	0	0	0	0	17
6	1	"su(3)+g2+su(2)"	"2 f4+g2+su(2)+so(7)+2 su(2)"	15	50	2	0	0	2	0	0	0	0	2
6	1	"su(3)+g2+su(2)"	"2 f4+su(3)+2(g2+su(2))"	14	44	1	1	0	2	0	0	0	0	2
6	1	"su(3)+g2+su(2)"	"2 f4+su(3)+so(7)+2 su(2)"	14	51	1	0	0	2	0	0	0	0	16
6	1	"su(3)+g2+su(2)"	"2 f4+su(3)+so(7)+2 su(2)"	15	51	1	0	0	2	0	0	0	0	2
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	10	156	1	0	0	0	0	0	0	0	7
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	11	156	1	0	0	0	0	0	0	0	22
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	12	156	1	0	0	0	0	0	0	0	20
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	13	156	1	0	0	0	0	0	0	0	3
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))"	14	156	1	0	0	0	0	0	0	0	2
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+2(so(7)+2 su(2))"	13	134	5	2	0	0	0	0	0	0	2
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	11	145	3	1	0	0	0	0	0	0	1661
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	12	145	3	1	0	0	0	0	0	0	399
6	1	"su(3)+g2+su(2)"	"2(g2+su(2))+so(7)+2 su(2)"	13	145	3	1	0	0	0	0	0	0	131
