"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
76	14	"5 e8+e7+6 f5+13(g2+su(2))"	81	138	0	2	0	0	0	0	0	1	2
76	14	"5 e8+e7+6 f5+13(g2+su(2))"	81	143	2	1	0	0	0	0	0	1	2
76	14	"5 e8+e7+6 f5+13(g2+su(2))"	81	144	1	1	0	0	0	0	0	1	9
76	14	"5 e8+e7+6 f5+13(g2+su(2))"	81	145	1	1	0	0	0	0	0	1	5
76	14	"5 e8+e7+6 f5+13(g2+su(2))"	81	146	0	1	0	0	0	0	0	1	4
76	14	"5 e8+e7+6 f5+13(g2+su(2))"	81	152	1	0	0	0	0	0	0	1	5
76	15	"5 e8+e7+6 f5+12(g2+su(2))+so(7)+2 su(2)"	76	162	0	0	0	0	0	1	1	0	2
76	15	"5 e8+e7+6 f5+12(g2+su(2))+so(7)+2 su(2)"	76	189	0	0	0	0	1	0	1	0	2
76	15	"5 e8+e7+6 f5+12(g2+su(2))+so(7)+2 su(2)"	76	215	0	0	0	1	0	0	1	0	2
76	15	"5 e8+e7+6 f5+12(g2+su(2))+so(7)+2 su(2)"	76	217	0	0	0	0	1	1	0	0	2
76	15	"5 e8+e7+6 f5+12(g2+su(2))+so(7)+2 su(2)"	76	239	0	0	1	0	0	0	1	0	2
76	15	"5 e8+e7+6 f5+12(g2+su(2))+so(7)+2 su(2)"	76	243	0	0	0	1	0	1	0	0	2
76	15	"5 e8+e7+6 f5+12(g2+su(2))+so(7)+2 su(2)"	76	267	0	0	0	0	0	0	1	0	3
