"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
57	1	59	178	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:57→1"
57	1	59	206	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:57→1"
57	1	59	233	1	0	0	0	1	0	0	0	"{s1:1→1 / s2:1→1, 54→1, s1:1→1 / s2:1→1, 54→2}"	"{s2:57→1, s2:57→1}"
57	1	59	259	1	0	0	1	0	0	0	0	"{s1:1→1 / s2:1→1, 54→1, s1:1→1 / s2:1→2, 54→1, s1:1→1 / s2:1→2, 54→2, s1:1→1 / s2:1→2, 54→3, s1:1→1 / s2:1→3, 54→2}"	"{s2:57→1, s2:57→1, s2:57→1, s2:57→1, s2:57→1}"
57	1	60	233	1	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1 / s2:1→1, 54→3}"	"{s2:57→1, s2:57→1}"
57	1	60	259	1	0	0	1	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→3, 54→1}"	"{s2:57→1, s2:57→1}"
57	1	61	233	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	"s2:57→1"
57	1	62	171	0	1	0	0	0	0	1	0	"s1:1→1 / s2:54→1"	""
57	1	62	259	1	0	0	1	0	0	0	0	"s1:1→1 / s2:1→2"	"s2:57→1"
57	1	63	178	1	0	0	0	0	0	1	0	"s1:1→1 / s2:54→1"	"s2:57→1"
57	1	63	259	1	0	0	1	0	0	0	0	"s1:1→1 / s2:1→3"	"s2:57→1"
57	1	64	178	1	0	0	0	0	0	1	0	"s1:1→1 / s2:54→2"	"s2:57→1"
57	1	65	178	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:54→3, s1:1→1 / s2:54→4, s1:1→1 / s2:54→5}"	"{s2:57→1, s2:57→1, s2:57→1}"
57	2	59	179	0	1	0	0	0	0	1	0	"s1:1→1 / s2:55→1"	""
57	2	59	207	0	1	0	0	0	1	0	0	"s1:1→1 / s2:57→1"	""
57	2	59	234	0	1	0	0	1	0	0	0	"s1:1→1 / s2:57→1"	""
57	2	60	179	0	1	0	0	0	0	1	0	"s1:1→1 / s2:57→1"	""
57	2	61	234	0	1	0	0	1	0	0	0	"s1:1→1 / s2:55→1"	""
57	2	66	179	0	1	0	0	0	0	1	0	"s1:1→1 / s2:55→1, 57→1"	""
57	3	59	206	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:57→1"
57	3	60	178	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:57→1"
57	3	60	233	0	1	0	0	1	0	0	0	"s1:1→1"	"s2:57→1"
57	3	66	179	0	1	0	0	0	0	1	0	"s1:1→1 / s2:56→1"	""
57	4	59	183	0	0	0	1	1	0	0	0	"s1:1→1 / s2:57→1"	""
57	4	59	207	0	0	1	0	1	0	0	0	"s1:1→1 / s2:57→1"	""
57	4	59	209	0	0	0	2	0	0	0	0	"s1:57→1 / s2:1→1"	""
57	4	59	233	0	0	1	1	0	0	0	0	"s1:57→1 / s2:1→1"	""
57	4	59	260	1	0	0	1	0	0	0	0	"{s1:1→1, 57→1, s1:1→1 / s2:57→1, s1:1→1 / s2:57→2}"	"{s2:56→1, s2:2→1, s2:2→1}"
57	4	60	157	0	0	0	0	2	0	0	0	"s1:57→1 / s2:1→1"	""
57	4	60	227	0	1	0	0	1	0	0	0	"s1:57→1 / s2:1→1"	""
57	4	60	234	1	0	0	0	1	0	0	0	"s1:1→1"	"s2:56→1"
57	4	61	227	0	1	0	0	1	0	0	0	"s1:1→1 / s2:57→1"	""
57	4	62	233	0	0	1	1	0	0	0	0	"s1:1→1 / s2:57→1"	""
57	4	63	260	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:2→1"
57	4	64	260	1	0	0	1	0	0	0	0	"s1:57→1"	"s2:56→1"
57	5	59	252	1	1	0	0	0	0	0	0	"{s1:1→1, 54→1, s1:1→1 / s2:54→1, s1:1→1 / s2:54→2}"	"{s2:57→1, s2:4→1, s2:4→1}"
