"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+2 f5+2 so(8)+4(g2+su(2))"	25	194	1	0	2	0	0	0	0	0	"{s1:22→1 / s2:1→1 / s3:1→1, 22→2, s1:22→1 / s2:1→1 / s3:22→1}"	"{s3:2→1, s3:2→1}"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+2 f5+5(g2+su(2))"	23	241	2	1	0	0	0	0	0	0	"s1:1→1 / s2:22→1 / s3:22→1"	"s2:23→1 / s3:2→1"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+2 f5+so(8)+su(3)+4(g2+su(2))"	24	214	1	1	1	0	0	0	0	0	"s1:1→1 / s2:22→1 / s3:22→1"	"s3:2→1"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+3 f5+so(8)+4(g2+su(2))"	26	170	1	0	1	1	0	0	0	0	"{s1:1→1 / s2:22→1 / s3:22→1, s1:22→1 / s2:1→1 / s3:1→1, 22→1, s1:22→1 / s2:1→1 / s3:1→1, 22→2, s1:22→1 / s2:1→1 / s3:22→1}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+3 f5+so(8)+4(g2+su(2))"	27	170	1	0	1	1	0	0	0	0	"s1:1→1 / s2:22→1 / s3:22→2"	"s3:2→1"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+3 f5+so(8)+4(g2+su(2))"	28	170	1	0	1	1	0	0	0	0	"s1:22→1 / s2:1→1 / s3:1→1, 22→3"	"s3:2→1"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+3 f5+so(8)+4(g2+su(2))"	29	170	1	0	1	1	0	0	0	0	"s1:1→1 / s2:22→1 / s3:22→3"	"s3:2→1"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+3 f5+su(3)+4(g2+su(2))"	25	190	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:22→1 / s3:22→1, s1:22→1 / s2:1→1 / s3:1→1, 22→1}"	"{s3:2→1, s3:2→1}"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+4 f5+4(g2+su(2))"	27	146	1	0	0	2	0	0	0	0	"s1:22→1 / s2:1→1 / s3:22→1"	"s3:2→1"
22	1	"e8+2 f5+su(3)+3(g2+su(2))"	"e8+4 f5+4(g2+su(2))"	28	146	1	0	0	2	0	0	0	0	"s1:22→1 / s2:1→1 / s3:22→2"	"s3:2→1"
