"catalog type"	"catalog id"	"id"	"list"	"29TH+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
"N1"	"10431"	1	"{1,2,2,3,1,5,1,3,2,2,1,{1,{1,12}},1,2,2,3,1,5,1,3,2,2,1}"	308	"e8+2 f4+4(g2+su(2))"	"Inversion"	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 1, 5, 4, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
"N1"	"10805"	2	"{1,2,2,3,1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,2,1}"	308	"e8+2 f4+4(g2+su(2))"	"Inversion"	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 2, 1, 5, 4, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
"N2"	"11316"	3	"{1,{1,6},1,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,2,1}"	231	"e8+e6+2 f4+su(3)+3(g2+su(2))"	"{1,2}"	"{1, 1, 1, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1, 5, 4, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
"N2"	"11343"	4	"{1,{1,7},1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,1}"	203	"e8+e7'+2 f4+4(g2+su(2))"	"{1,2}"	"{1, 1, 1, 5, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1, 5, 4, 3, 2, 3, 1, 2, 1, 1, 1}"
"N2"	"11373"	5	"{1,{1,8},1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,1,5}"	124	"e8+e7+3 f4+su(3)+3(g2+su(2))"	"{1,2}"	"{1, 1, 1, 6, 5, 4, 7, 3, 8, 5, 7, 9, 11, 2, 2, 11, 9, 7, 5, 8, 3, 7, 4, 5, 1}"
"N2"	"11375"	6	"{1,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,1,{1,8},1,2}"	176	"e8+e7+2 f4+su(3)+3(g2+su(2))"	""	"{1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 1, 1, 2, 1}"
"N2"	"11391"	7	"{1,{1,8},1,2,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,1}"	176	"e8+e7+2 f4+su(3)+3(g2+su(2))"	"{1,2}"	"{1, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1, 5, 4, 3, 2, 3, 1, 2, 1, 1}"
"N2"	"11426"	8	"{2,2,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,2,2}"	130	"2 e8+f4+2(g2+su(2))"	"Inversion"	"{1, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1, 5, 4, 3, 2, 1}"
"N2"	"11447"	9	"{3,2,2,1,{2,2,1,12},1,2,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,2}"	121	"2 e8+f4+3(g2+su(2))"	""	"{1, 3, 5, 7, 2, 4, 6, 2, 11, 9, 7, 5, 8, 3, 7, 4, 5, 6, 7, 1, 1, 4, 3, 2, 1}"
"N2"	"11453"	10	"{2,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,2,2}"	130	"2 e8+f4+2(g2+su(2))"	""	"{1, 2, 3, 4, 1, 2, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1, 5, 4, 3, 2, 1}"
"N2"	"11458"	11	"{2,2,1,{2,2,1,12},1,2,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,2,2}"	130	"2 e8+f4+2(g2+su(2))"	"{1,4}"	"{1, 2, 3, 1, 2, 3, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1, 5, 4, 3, 2, 1}"
"N2"	"11465"	12	"{3,2,2,1,{2,2,1,12},1,2,2,3,1,5,1,3,2,2,1,{2,1,12},1,2,2}"	121	"2 e8+f4+3(g2+su(2))"	""	"{1, 3, 5, 7, 2, 4, 6, 2, 11, 9, 7, 5, 8, 3, 7, 4, 5, 6, 7, 1, 2, 1, 3, 2, 1}"
"N2"	"11468"	13	"{2,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,2,1,{2,1,12},1,2,2,2}"	130	"2 e8+f4+2(g2+su(2))"	"Inversion"	"{1, 2, 3, 4, 1, 2, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 2, 1, 4, 3, 2, 1}"
"N2"	"11469"	14	"{2,2,1,{2,2,1,12},1,2,2,3,1,5,1,3,2,2,1,{2,1,12},1,2,2,2}"	130	"2 e8+f4+2(g2+su(2))"	"{1,4}"	"{1, 2, 3, 1, 2, 3, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 2, 1, 4, 3, 2, 1}"
"N2"	"11470"	15	"{2,2,1,{2,2,1,12},1,2,2,3,1,5,1,3,2,2,1,{2,2,1,12},1,2,2}"	130	"2 e8+f4+2(g2+su(2))"	"{Inversion,{1,4},{19,25}}"	"{1, 2, 3, 1, 2, 3, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1, 2, 3, 1, 3, 2, 1}"
"N2"	"11646"	16	"{1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,1,6,1,3,1}"	223	"e8+e6+2 f4+2 su(3)+3(g2+su(2))"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 1, 2, 1, 1}"
