"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"
1	"{1,3,1,5,1,3,2,2,1,{1,{1,12}},1,2,2,3,1,5,1,3,2,2,1}"	251	"e8+2 f4+su(3)+3(g2+su(2))"	""
2	"{1,2,3,1,5,1,3,2,2,1,{1,{1,12}},1,2,2,3,1,5,1,3,2,1}"	250	"e8+2 f4+4(g2+su(2))"	"Inversion"
3	"{1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,1,5,1}"	199	"e8+3 f4+su(3)+3(g2+su(2))"	""
4	"{1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,1,5}"	198	"e8+3 f4+4(g2+su(2))"	""
5	"{1,3,1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,2,1}"	251	"e8+2 f4+su(3)+3(g2+su(2))"	""
6	"{1,2,3,1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,1}"	250	"e8+2 f4+4(g2+su(2))"	"Inversion"
7	"{1,2,3,1,5,1,3,2,2,1,12,1,2,2,3,1,5,1,3,1,5,1,3}"	191	"e8+3 f4+2 su(3)+3(g2+su(2))"	""
8	"{1,5,1,3,1,5,1,3,2,2,1,12,1,2,2,3,1,5,1,3,1,5,1}"	148	"e8+4 f4+2 su(3)+2(g2+su(2))"	"Inversion"
9	"{1,5,1,3,1,5,1,3,2,2,1,12,1,2,2,3,1,5,1,3,2,1,5}"	147	"e8+4 f4+su(3)+3(g2+su(2))"	""
10	"{5,1,2,3,1,5,1,3,2,2,1,12,1,2,2,3,1,5,1,3,2,1,5}"	146	"e8+4 f4+4(g2+su(2))"	"Inversion"
11	"{1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,1,{1,8},1}"	126	"e8+e7+2 f4+3(g2+su(2))"	"{21,23}"
12	"{1,{1,7},1,2,3,1,5,1,3,2,2,1,12,1,2,2,3,1,{1,5},1,3}"	146	"e8+e7'+2 f4+su(3)+3(g2+su(2))"	"{1,2}"
13	"{1,{1,7},1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,{1,5},1}"	154	"e8+e7'+2 f4+3(g2+su(2))"	"{{1,2},{21,23}}"
14	"{2,2,1,{2,2,1,12},1,2,2,3,1,5,1,3,2,1,8,1,2,3,2,1}"	176	"e8+e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"{1,4}"
15	"{1,3,1,6,1,3,1,5,1,3,2,2,1,12,1,2,2,3,1,{1,5},1,3}"	166	"e8+e6+2 f4+3 su(3)+2(g2+su(2))"	""
16	"{1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,1,8,1,2,3,1}"	169	"e8+e7+f4+4(g2+su(2))"	""
17	"{1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,1,8,1,2}"	126	"e8+e7+2 f4+3(g2+su(2))"	""
18	"{1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,2,1,8,1}"	126	"e8+e7+2 f4+3(g2+su(2))"	""
19	"{1,7,1,2,2,3,1,5,1,3,2,2,1,12,1,2,2,3,1,{1,5},1,3}"	146	"e8+e7'+2 f4+su(3)+3(g2+su(2))"	""
20	"{1,{1,5},1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,1,6,1,3,1}"	174	"e8+e6+2 f4+2 su(3)+2(g2+su(2))"	"{1,2}"
21	"{1,{1,5},1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,1,7,1,2}"	154	"e8+e7'+2 f4+3(g2+su(2))"	"{1,2}"
22	"{1,{1,5},1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,2,1,7,1}"	154	"e8+e7'+2 f4+3(g2+su(2))"	"{1,2}"
23	"{1,{1,6},1,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,1}"	174	"e8+e6+2 f4+2 su(3)+2(g2+su(2))"	"{1,2}"
24	"{1,{1,7},1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,2}"	154	"e8+e7'+2 f4+3(g2+su(2))"	"{1,2}"
25	"{2,1,7,1,2,3,1,5,1,3,2,2,1,12,1,2,2,3,1,{1,5},1,3}"	146	"e8+e7'+2 f4+su(3)+3(g2+su(2))"	""
26	"{2,1,{2,1,12},1,2,2,3,1,5,1,3,2,1,8,1,2,3,1,5,1,3}"	118	"e8+e7+2 f4+su(3)+3(g2+su(2))"	"{1,3}"
27	"{2,2,1,{2,1,12},1,2,2,3,1,5,1,3,2,1,8,1,2,3,1,5,1}"	126	"e8+e7+2 f4+3(g2+su(2))"	""
