"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	22	117	1	0	0	0	0	0	1	0	13
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	117	1	0	0	0	0	0	1	0	5
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	101	1	2	0	0	0	0	1	0	2
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	22	108	2	1	0	0	0	0	1	0	5
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	23	108	2	1	0	0	0	0	1	0	2
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+3(g2+su(2))+so(7)+2 su(2)"	38	108	2	1	0	0	0	0	1	0	2
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+4(g2+su(2))"	22	110	1	1	0	0	0	0	1	0	7
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+4(g2+su(2))"	23	110	1	1	0	0	0	0	1	0	6
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+4(g2+su(2))"	25	110	1	1	0	0	0	0	1	0	5
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+so(8)+2(g2+su(2))+so(7)+2 su(2)"	23	89	1	0	1	0	0	0	1	0	4
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	22	109	1	1	0	0	0	0	1	0	10
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	109	1	1	0	0	0	0	1	0	7
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	109	1	1	0	0	0	0	1	0	5
16	1	"e7+f5+3(g2+su(2))"	"2 e7+f5+su(3)+3(g2+su(2))"	25	111	0	1	0	0	0	0	1	0	3
16	1	"e7+f5+3(g2+su(2))"	"e7+2 f5+3(g2+su(2))"	16	200	0	0	0	1	0	0	0	0	2
16	1	"e7+f5+3(g2+su(2))"	"e7+2 f5+4(g2+su(2))"	19	191	1	1	0	1	0	0	0	0	2
16	1	"e7+f5+3(g2+su(2))"	"e7+2 f5+so(8)+2(g2+su(2))+so(7)+2 su(2)"	20	170	1	0	1	1	0	0	0	0	2
16	1	"e7+f5+3(g2+su(2))"	"e7+2 f5+so(8)+3(g2+su(2))"	18	172	0	0	1	1	0	0	0	0	2
16	1	"e7+f5+3(g2+su(2))"	"e7+2 f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	19	190	1	1	0	1	0	0	0	0	3
16	1	"e7+f5+3(g2+su(2))"	"e7+2 f5+su(3)+3(g2+su(2))"	17	192	0	1	0	1	0	0	0	0	2
16	1	"e7+f5+3(g2+su(2))"	"e7+e6+f5+2(g2+su(2))+so(7)+2 su(2)"	20	172	1	0	0	0	1	0	0	0	10
16	1	"e7+f5+3(g2+su(2))"	"e7+e6+f5+2(g2+su(2))+so(7)+2 su(2)"	21	172	1	0	0	0	1	0	0	0	7
16	1	"e7+f5+3(g2+su(2))"	"e7+e6+f5+2(g2+su(2))+so(7)+2 su(2)"	22	172	1	0	0	0	1	0	0	0	4
16	1	"e7+f5+3(g2+su(2))"	"e7+e6+f5+2(g2+su(2))+so(7)+2 su(2)"	23	172	1	0	0	0	1	0	0	0	3
