"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
72	1	72	190	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	1	72	217	0	0	0	0	1	0	1	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	1	72	218	0	0	0	0	0	2	0	0	"s1:72→1 / s2:1→1"	""
72	1	72	243	0	0	0	1	0	0	1	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	1	72	245	0	0	0	0	1	1	0	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	1	73	47	0	0	0	0	0	0	1	1	"s1:72→1 / s2:1→1"	""
72	1	73	75	0	0	0	0	0	1	0	1	"s1:72→1 / s2:1→1"	""
72	1	73	102	0	0	0	0	1	0	0	1	"s1:72→1 / s2:1→1"	""
72	1	73	162	0	0	0	0	0	0	2	0	"s1:72→1 / s2:1→1"	""
72	1	74	172	0	1	0	0	0	0	0	1	"s1:72→1 / s2:1→1"	""
72	1	75	128	0	0	0	1	0	0	0	1	"s1:72→1 / s2:1→1"	""
72	1	75	152	0	0	1	0	0	0	0	1	"s1:72→1 / s2:1→1"	""
72	1	76	172	0	1	0	0	0	0	0	1	"{s1:72→1 / s2:1→2, s1:72→1 / s2:1→3, s1:72→1 / s2:1→4, s1:72→1 / s2:1→5}"	""
72	1	77	152	0	0	1	0	0	0	0	1	"s1:72→1 / s2:1→2"	""
72	2	72	236	0	1	0	0	0	0	1	0	"s1:1→1 / s2:72→1"	""
72	2	74	121	0	1	0	0	0	0	0	1	"s1:1→1 / s2:72→1"	""
72	2	75	243	1	0	0	0	0	0	1	0	"{s1:1→1, s1:1→1 / s2:72→3, s1:1→1 / s2:72→4, s1:1→1 / s2:72→5}"	"{s2:69→1, s2:69→1, s2:69→1, s2:69→1}"
72	2	77	128	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:72→1, s1:1→1 / s2:72→2, s1:1→1 / s2:72→3, s1:1→1 / s2:72→4, s1:1→1 / s2:72→5}"	"{s2:69→1, s2:69→1, s2:69→1, s2:69→1, s2:69→1}"
72	2	78	128	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:69→1"
72	2	80	271	1	0	0	0	0	1	0	0	"{s1:1→1, s1:1→1 / s2:72→1}"	"{s2:69→1, s2:69→1}"
72	2	81	271	1	0	0	0	0	1	0	0	"{s1:1→1 / s2:72→2, s1:1→1 / s2:72→3, s1:1→1 / s2:72→4}"	"{s2:69→1, s2:69→1, s2:69→1}"
72	2	82	271	1	0	0	0	0	1	0	0	"s1:1→1 / s2:72→5"	"s2:69→1"
72	7	76	173	0	2	0	0	0	0	0	0	"s1:72→1 / s2:70→1"	""
72	7	76	180	1	1	0	0	0	0	0	0	"{s1:70→1 / s2:72→1, s1:70→1 / s2:72→2, s1:70→1 / s2:72→3, s1:70→1 / s2:72→4, s1:70→1 / s2:72→5, s1:72→1 / s2:70→1, s1:72→1 / s2:70→2, s1:72→1 / s2:70→3, s1:72→1 / s2:70→4, s1:72→1 / s2:70→5}"	"{s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1}"
72	10	72	160	0	0	0	1	0	0	1	0	"s1:72→1 / s2:1→1"	""
72	10	72	184	0	0	1	0	0	0	1	0	"s1:72→1 / s2:1→1"	""
72	10	72	188	0	0	0	1	0	1	0	0	"s1:72→1 / s2:1→1"	""
72	10	72	212	0	0	1	0	0	1	0	0	"s1:72→1 / s2:1→1"	""
72	10	72	215	0	0	0	1	1	0	0	0	"s1:72→1 / s2:1→1"	""
72	10	72	232	0	1	0	0	0	1	0	0	"s1:72→1 / s2:1→1"	""
72	10	72	239	0	0	1	0	1	0	0	0	"s1:72→1 / s2:1→1"	""
