"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
72	1	"5 e8+6 f5+12(g2+su(2))"	72	190	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	72	217	0	0	0	0	1	0	1	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	72	218	0	0	0	0	0	2	0	0	"s1:72→1 / s2:1→1"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	72	243	0	0	0	1	0	0	1	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	72	245	0	0	0	0	1	1	0	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	73	47	0	0	0	0	0	0	1	1	"s1:72→1 / s2:1→1"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	73	75	0	0	0	0	0	1	0	1	"s1:72→1 / s2:1→1"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	73	102	0	0	0	0	1	0	0	1	"s1:72→1 / s2:1→1"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	73	162	0	0	0	0	0	0	2	0	"s1:72→1 / s2:1→1"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	74	172	0	1	0	0	0	0	0	1	"s1:72→1 / s2:1→1"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	75	128	0	0	0	1	0	0	0	1	"s1:72→1 / s2:1→1"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	75	152	0	0	1	0	0	0	0	1	"s1:72→1 / s2:1→1"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	76	172	0	1	0	0	0	0	0	1	"{s1:72→1 / s2:1→2, s1:72→1 / s2:1→3, s1:72→1 / s2:1→4, s1:72→1 / s2:1→5}"	""
72	1	"5 e8+6 f5+12(g2+su(2))"	77	152	0	0	1	0	0	0	0	1	"s1:72→1 / s2:1→2"	""
72	2	"5 e8+7 f5+su(3)+11(g2+su(2))"	72	236	0	1	0	0	0	0	1	0	"s1:1→1 / s2:72→1"	""
72	2	"5 e8+7 f5+su(3)+11(g2+su(2))"	74	121	0	1	0	0	0	0	0	1	"s1:1→1 / s2:72→1"	""
72	2	"5 e8+7 f5+su(3)+11(g2+su(2))"	77	128	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:72→1, s1:1→1 / s2:72→2, s1:1→1 / s2:72→3, s1:1→1 / s2:72→4, s1:1→1 / s2:72→5}"	"{s2:69→1, s2:69→1, s2:69→1, s2:69→1, s2:69→1}"
72	2	"5 e8+7 f5+su(3)+11(g2+su(2))"	78	128	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:69→1"
72	7	"6 e8+6 f5+11(g2+su(2))"	76	173	0	2	0	0	0	0	0	0	"s1:72→1 / s2:70→1"	""
72	7	"6 e8+6 f5+11(g2+su(2))"	76	180	1	1	0	0	0	0	0	0	"{s1:70→1 / s2:72→1, s1:70→1 / s2:72→2, s1:70→1 / s2:72→3, s1:70→1 / s2:72→4, s1:70→1 / s2:72→5, s1:72→1 / s2:70→1, s1:72→1 / s2:70→2, s1:72→1 / s2:70→3, s1:72→1 / s2:70→4, s1:72→1 / s2:70→5}"	"{s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1}"
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	72	160	0	0	0	1	0	0	1	0	"s1:72→1 / s2:1→1"	""
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	72	184	0	0	1	0	0	0	1	0	"s1:72→1 / s2:1→1"	""
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	72	188	0	0	0	1	0	1	0	0	"s1:72→1 / s2:1→1"	""
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	72	212	0	0	1	0	0	1	0	0	"s1:72→1 / s2:1→1"	""
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	72	215	0	0	0	1	1	0	0	0	"s1:72→1 / s2:1→1"	""
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	72	232	0	1	0	0	0	1	0	0	"s1:72→1 / s2:1→1"	""
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	72	239	0	0	1	0	1	0	0	0	"s1:72→1 / s2:1→1"	""
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	72	241	0	0	0	2	0	0	0	0	"s1:72→1 / s2:1→1"	""
72	10	"5 e8+e7+5 f5+11(g2+su(2))+so(7)+2 su(2)"	73	204	0	1	0	0	0	0	1	0	"s1:72→1 / s2:1→1"	""
72	13	"5 e8+e6+6 f5+su(3)+11(g2+su(2))"	72	210	0	1	0	0	0	0	1	0	"{s1:72→1 / s2:1→1, s1:72→1 / s2:2→1}"	""
72	13	"5 e8+e6+6 f5+su(3)+11(g2+su(2))"	72	238	0	1	0	0	0	1	0	0	"{s1:72→1 / s2:1→1, s1:72→1 / s2:2→1}"	""
72	18	"6 e8+6 f5+11(g2+su(2))"	76	173	0	2	0	0	0	0	0	0	"s1:72→1 / s2:70→1"	""
72	18	"6 e8+6 f5+11(g2+su(2))"	76	180	1	1	0	0	0	0	0	0	"{s1:70→1 / s2:72→1, s1:70→1 / s2:72→2, s1:70→1 / s2:72→3, s1:70→1 / s2:72→4, s1:70→1 / s2:72→5, s1:72→1 / s2:70→1, s1:72→1 / s2:70→2, s1:72→1 / s2:70→3, s1:72→1 / s2:70→4, s1:72→1 / s2:70→5}"	"{s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1, s2:73→1}"
72	20	"5 e8+e6+6 f5+su(3)+11(g2+su(2))"	72	209	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:72→1"
72	20	"5 e8+e6+6 f5+su(3)+11(g2+su(2))"	72	237	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:72→1"
72	21	"5 e8+e6+6 f5+12(g2+su(2))"	72	209	0	1	0	0	0	0	1	0	"s1:1→1 / s2:72→1"	""
72	21	"5 e8+e6+6 f5+12(g2+su(2))"	72	237	0	1	0	0	0	1	0	0	"s1:1→1 / s2:72→1"	""
72	23	"5 e8+e6+6 f5+3 su(3)+10(g2+su(2))"	72	188	0	0	0	0	2	0	0	0	"s1:72→1 / s2:1→1"	""
72	23	"5 e8+e6+6 f5+3 su(3)+10(g2+su(2))"	72	214	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	23	"5 e8+e6+6 f5+3 su(3)+10(g2+su(2))"	72	238	0	0	1	0	1	0	0	0	"{s1:1→1 / s2:72→1, s1:72→1 / s2:1→1}"	""
72	23	"5 e8+e6+6 f5+3 su(3)+10(g2+su(2))"	72	240	0	0	0	2	0	0	0	0	"s1:72→1 / s2:1→1"	""
