"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
24	1	24	222	0	1	0	0	1	0	0	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	24	228	0	0	1	1	0	0	0	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	25	195	0	1	0	0	0	1	0	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	25	202	0	0	1	0	1	0	0	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	25	204	0	0	0	2	0	0	0	0	"s1:24→1 / s2:1→1"	""
24	1	26	167	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	26	175	0	0	1	0	0	1	0	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	26	178	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	27	147	0	0	1	0	0	0	1	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	27	151	0	0	0	1	0	1	0	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	27	152	0	0	0	0	2	0	0	0	"s1:24→1 / s2:1→1"	""
24	1	28	123	0	0	0	1	0	0	1	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	28	125	0	0	0	0	1	1	0	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	29	97	0	0	0	0	1	0	1	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	29	98	0	0	0	0	0	2	0	0	"s1:24→1 / s2:1→1"	""
24	1	29	272	0	1	1	0	0	0	0	0	"s1:24→1 / s2:1→1, 24→3"	""
24	1	30	52	0	1	0	0	0	0	0	1	"s1:24→1 / s2:1→1"	""
24	1	30	70	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:24→1, s1:24→1 / s2:1→1}"	""
24	1	31	32	0	0	1	0	0	0	0	1	"s1:24→1 / s2:1→1"	""
24	1	31	42	0	0	0	0	0	0	2	0	"s1:24→1 / s2:1→1"	""
24	1	31	272	0	1	1	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:24→1 / s2:24→1}"	""
24	1	32	8	0	0	0	1	0	0	0	1	"s1:24→1 / s2:1→1"	""
24	1	32	52	0	1	0	0	0	0	0	1	"s1:24→1 / s2:1→2"	""
24	1	32	248	0	1	0	1	0	0	0	0	"s1:24→1 / s2:24→1"	""
24	1	32	252	0	0	2	0	0	0	0	0	"s1:24→1 / s2:24→1"	""
24	1	32	272	0	1	1	0	0	0	0	0	"s1:24→1 / s2:24→2"	""
24	1	33	-18	0	0	0	0	1	0	0	1	"s1:24→1 / s2:1→1"	""
24	1	33	32	0	0	1	0	0	0	0	1	"s1:24→1 / s2:1→2"	""
24	1	33	52	0	1	0	0	0	0	0	1	"{s1:24→1 / s2:1→3, s1:24→1 / s2:1→4, s1:24→1 / s2:1→5}"	""
24	1	33	222	0	1	0	0	1	0	0	0	"s1:24→1 / s2:24→1"	""
24	1	33	272	0	1	1	0	0	0	0	0	"s1:24→1 / s2:24→3"	""
24	1	34	-45	0	0	0	0	0	1	0	1	"s1:24→1 / s2:1→1"	""
