"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
24	1	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+2 su(3)+4(g2+su(2))"	33	44	0	2	0	0	0	0	0	1
24	1	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))+so(7)+2 su(2)"	33	49	2	1	0	0	0	0	0	1
24	1	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	33	51	1	1	0	0	0	0	0	1
24	1	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	33	52	0	1	0	0	0	0	0	1
24	1	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+5(g2+su(2))"	33	43	1	2	0	0	0	0	0	1
24	1	"e8+2 f5+4(g2+su(2))"	"e8+e7+2 f5+5(g2+su(2))"	29	166	1	1	0	0	0	0	1	0
24	1	"e8+2 f5+4(g2+su(2))"	"e8+e7+2 f5+su(3)+5(g2+su(2))"	31	158	1	2	0	0	0	0	1	0
24	2	"e8+3 f5+su(3)+3(g2+su(2))"	"2 e8+3 f5+4(g2+su(2))"	33	8	1	0	0	0	0	0	0	1
24	2	"e8+3 f5+su(3)+3(g2+su(2))"	"e8+3 f5+4(g2+su(2))"	30	256	1	0	0	0	0	0	0	0
24	2	"e8+3 f5+su(3)+3(g2+su(2))"	"e8+e6+3 f5+4(g2+su(2))"	28	178	1	0	0	0	1	0	0	0
24	2	"e8+3 f5+su(3)+3(g2+su(2))"	"e8+e6+3 f5+4(g2+su(2))"	29	178	1	0	0	0	1	0	0	0
24	2	"e8+3 f5+su(3)+3(g2+su(2))"	"e8+e7'+3 f5+4(g2+su(2))"	29	151	1	0	0	0	0	1	0	0
24	2	"e8+3 f5+su(3)+3(g2+su(2))"	"e8+e7'+3 f5+4(g2+su(2))"	30	151	1	0	0	0	0	1	0	0
24	2	"e8+3 f5+su(3)+3(g2+su(2))"	"e8+e7+3 f5+4(g2+su(2))"	30	123	1	0	0	0	0	0	1	0
24	4	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+2 su(3)+4(g2+su(2))"	33	44	0	2	0	0	0	0	0	1
24	4	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))+so(7)+2 su(2)"	33	49	2	1	0	0	0	0	0	1
24	4	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	33	51	1	1	0	0	0	0	0	1
24	4	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	33	52	0	1	0	0	0	0	0	1
24	4	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+5(g2+su(2))"	33	43	1	2	0	0	0	0	0	1
24	4	"e8+2 f5+4(g2+su(2))"	"e8+e7+2 f5+5(g2+su(2))"	29	166	1	1	0	0	0	0	1	0
24	4	"e8+2 f5+4(g2+su(2))"	"e8+e7+2 f5+su(3)+5(g2+su(2))"	31	158	1	2	0	0	0	0	1	0
24	5	"e8+3 f5+2 su(3)+3(g2+su(2))"	"e8+e6+3 f5+su(3)+4(g2+su(2))"	29	170	1	0	0	0	1	0	0	0
24	5	"e8+3 f5+2 su(3)+3(g2+su(2))"	"e8+e6+3 f5+su(3)+4(g2+su(2))"	31	170	1	0	0	0	1	0	0	0
24	6	"e8+e7+2 f5+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	29	175	1	1	0	0	0	0	0	0
24	6	"e8+e7+2 f5+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	30	175	1	1	0	0	0	0	0	0
24	6	"e8+e7+2 f5+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	31	175	1	1	0	0	0	0	0	0
24	7	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	28	175	1	0	0	0	0	0	0	0
24	7	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	29	175	1	0	0	0	0	0	0	0
24	8	"e8+e7+2 f5+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	28	175	1	1	0	0	0	0	0	0
24	8	"e8+e7+2 f5+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	30	175	1	1	0	0	0	0	0	0
24	8	"e8+e7+2 f5+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	31	175	1	1	0	0	0	0	0	0
24	10	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	28	175	1	0	0	0	0	0	0	0
24	10	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	29	175	1	0	0	0	0	0	0	0
24	10	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+5(g2+su(2))"	29	166	1	1	0	0	0	0	0	0
