"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
70	1	70	237	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:70→1"
70	1	73	122	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:70→1"
70	1	76	115	0	1	0	0	0	0	0	1	"s1:1→1 / s2:67→1"	""
70	1	76	122	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:67→1, s1:1→1 / s2:67→2, s1:1→1 / s2:67→3, s1:1→1 / s2:67→4, s1:1→1 / s2:67→5}"	"{s2:70→1, s2:70→1, s2:70→1, s2:70→1, s2:70→1}"
70	2	70	238	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:68→1, s1:1→1 / s2:70→1}"	""
70	2	73	123	0	1	0	0	0	0	0	1	"{s1:1→1 / s2:68→1, s1:1→1 / s2:70→1}"	""
70	2	76	123	0	1	0	0	0	0	0	1	"s1:1→1 / s2:68→1, 70→1"	""
70	3	70	237	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:70→1"
70	3	73	122	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:70→1"
70	3	76	123	0	1	0	0	0	0	0	1	"s1:1→1 / s2:69→1"	""
70	4	70	186	0	0	0	1	0	0	1	0	"s1:70→1 / s2:1→1"	""
70	4	70	188	0	0	0	0	1	1	0	0	"s1:70→1 / s2:1→1"	""
70	4	70	210	0	0	1	0	0	0	1	0	"s1:70→1 / s2:1→1"	""
70	4	70	214	0	0	0	1	0	1	0	0	"s1:70→1 / s2:1→1"	""
70	4	70	215	0	0	0	0	2	0	0	0	"s1:70→1 / s2:1→1"	""
70	4	70	230	0	1	0	0	0	0	1	0	"s1:70→1 / s2:1→1"	""
70	4	70	237	1	0	0	0	0	0	1	0	"s1:70→1"	"s2:2→1"
70	4	70	238	0	0	1	0	0	1	0	0	"s1:70→1 / s2:1→1"	""
70	4	70	241	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:70→1, s1:70→1 / s2:1→1}"	""
70	4	71	160	0	0	0	0	1	0	1	0	"s1:70→1 / s2:1→1"	""
70	5	70	235	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:70→1"
70	5	73	120	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:70→1"
